State,Year,Month,relc,Month_num,Date
Andhra Pradesh,2011,January,0.012215587768124259,1,2011-01-01
Andhra Pradesh,2011,February,0.0,2,2011-02-01
Andhra Pradesh,2011,March,-0.0033994367014642535,3,2011-03-01
Andhra Pradesh,2011,April,-0.007887364833165655,4,2011-04-01
Andhra Pradesh,2011,May,-0.004464293128685348,5,2011-05-01
Andhra Pradesh,2011,June,0.0011031440721573915,6,2011-06-01
Andhra Pradesh,2011,July,0.010834342165709998,7,2011-07-01
Andhra Pradesh,2011,August,0.002155173247984088,8,2011-08-01
Andhra Pradesh,2011,September,0.0021299262578251543,9,2011-09-01
Andhra Pradesh,2011,October,0.003159560290368013,10,2011-10-01
Andhra Pradesh,2011,November,0.004192878260036004,11,2011-11-01
Andhra Pradesh,2011,December,0.005265941605287594,12,2011-12-01
Andhra Pradesh,2012,January,0.002100841108812368,1,2012-01-01
Andhra Pradesh,2012,February,0.0031364374901299286,2,2012-02-01
Andhra Pradesh,2012,March,0.002072539601972956,3,2012-03-01
Andhra Pradesh,2012,April,-0.002047083621724788,4,2012-04-01
Andhra Pradesh,2012,May,-0.005083895037271802,5,2012-05-01
Andhra Pradesh,2012,June,0.004000005333345769,6,2012-06-01
Andhra Pradesh,2012,July,-0.000989609185165996,7,2012-07-01
Andhra Pradesh,2012,August,-0.004904374715089865,8,2012-08-01
Andhra Pradesh,2012,September,-0.005847969882422532,9,2012-09-01
Andhra Pradesh,2012,October,-0.0038684767779200158,10,2012-10-01
Andhra Pradesh,2012,November,-0.000959232687460343,11,2012-11-01
Andhra Pradesh,2012,December,0.005719748672786906,12,2012-12-01
Andhra Pradesh,2013,January,0.006669867509106808,1,2013-01-01
Andhra Pradesh,2013,February,0.010392157767614485,2,2013-02-01
Andhra Pradesh,2013,March,0.005671092703815717,3,2013-03-01
Andhra Pradesh,2013,April,0.006575880906157572,4,2013-04-01
Andhra Pradesh,2013,May,0.013011335975945393,5,2013-05-01
Andhra Pradesh,2013,June,0.01633430146309145,6,2013-06-01
Andhra Pradesh,2013,July,0.008968669982760247,7,2013-07-01
Andhra Pradesh,2013,August,0.010619568827459958,8,2013-08-01
Andhra Pradesh,2013,September,0.007884403524148986,9,2013-09-01
Andhra Pradesh,2013,October,0.0,10,2013-10-01
Andhra Pradesh,2013,November,-0.005172425324987628,11,2013-11-01
Andhra Pradesh,2013,December,0.0034873618604152057,12,2013-12-01
Andhra Pradesh,2014,January,0.0017590154051791984,1,2014-01-01
Andhra Pradesh,2014,February,0.0026373641660857317,2,2014-02-01
Andhra Pradesh,2014,March,0.0,3,2014-03-01
Andhra Pradesh,2014,April,-0.0034812915925117593,4,2014-04-01
Andhra Pradesh,2014,May,0.0008631852068106127,5,2014-05-01
Andhra Pradesh,2014,June,0.0034217313111613024,6,2014-06-01
Andhra Pradesh,2014,July,0.005855307402218735,7,2014-07-01
Andhra Pradesh,2014,August,0.0008309098940868509,8,2014-08-01
Andhra Pradesh,2014,September,-0.007521974454688163,9,2014-09-01
Andhra Pradesh,2014,October,-0.008361252724683688,10,2014-10-01
Andhra Pradesh,2014,November,-0.0008329863038918361,11,2014-11-01
Andhra Pradesh,2014,December,0.0016736405580299873,12,2014-12-01
Andhra Pradesh,2015,January,0.005008357714372025,1,2015-01-01
Andhra Pradesh,2015,February,0.009147672936786755,2,2015-02-01
Andhra Pradesh,2015,March,0.007459628457939793,3,2015-03-01
Andhra Pradesh,2015,April,0.009072227172310932,4,2015-04-01
Andhra Pradesh,2015,May,0.012260063658341203,5,2015-05-01
Andhra Pradesh,2015,June,0.020917898661680923,6,2015-06-01
Andhra Pradesh,2015,July,0.018437396026710573,7,2015-07-01
Andhra Pradesh,2015,August,0.018261722260080937,8,2015-08-01
Andhra Pradesh,2015,September,0.01895791374461364,9,2015-09-01
Andhra Pradesh,2015,October,0.02040887163120697,10,2015-10-01
Andhra Pradesh,2015,November,0.031106707132254385,11,2015-11-01
Andhra Pradesh,2015,December,0.03735842994498029,12,2015-12-01
Andhra Pradesh,2016,January,0.03958607669406522,1,2016-01-01
Andhra Pradesh,2016,February,0.03509131981127034,2,2016-02-01
Andhra Pradesh,2016,March,0.03509131981127034,3,2016-03-01
Andhra Pradesh,2016,April,0.03398010318587463,4,2016-04-01
Andhra Pradesh,2016,May,0.04262441273406292,5,2016-05-01
Andhra Pradesh,2016,June,0.04214318132236361,6,2016-06-01
Andhra Pradesh,2016,July,0.03227296970852045,7,2016-07-01
Andhra Pradesh,2016,August,0.030054854196499114,8,2016-08-01
Andhra Pradesh,2016,September,0.03010009029785543,9,2016-09-01
Andhra Pradesh,2016,October,0.029987254427664034,10,2016-10-01
Andhra Pradesh,2016,November,0.026327206906330503,11,2016-11-01
Andhra Pradesh,2016,December,0.027979140795079793,12,2016-12-01
Andhra Pradesh,2017,January,0.027253768566327885,1,2017-01-01
Andhra Pradesh,2017,February,0.030168200368296816,2,2017-02-01
Andhra Pradesh,2017,March,0.02713052612603928,3,2017-03-01
Andhra Pradesh,2017,April,0.02634702644097331,4,2017-04-01
Andhra Pradesh,2017,May,0.029987254427664034,5,2017-05-01
Andhra Pradesh,2017,June,0.034255024550319035,6,2017-06-01
Andhra Pradesh,2017,July,0.034423025222716674,7,2017-07-01
Andhra Pradesh,2017,August,0.02480068759452969,8,2017-08-01
Andhra Pradesh,2017,September,0.023392879574705816,9,2017-09-01
Andhra Pradesh,2017,October,0.030393077450995065,10,2017-10-01
Andhra Pradesh,2017,November,0.03779415943657849,11,2017-11-01
Andhra Pradesh,2017,December,0.038603792688411076,12,2017-12-01
Andhra Pradesh,2018,January,0.032342021168068946,1,2018-01-01
Andhra Pradesh,2018,February,0.02390552085355413,2,2018-02-01
Andhra Pradesh,2018,March,0.02173998663640564,3,2018-03-01
Andhra Pradesh,2018,April,0.01950224323144134,4,2018-04-01
Andhra Pradesh,2018,May,0.023665500279210328,5,2018-05-01
Andhra Pradesh,2018,June,0.02001496406308867,6,2018-06-01
Andhra Pradesh,2018,July,0.020531694683080914,7,2018-07-01
Andhra Pradesh,2018,August,0.018349138668195764,8,2018-08-01
Andhra Pradesh,2018,September,0.004980444304145237,9,2018-09-01
Andhra Pradesh,2018,October,-0.0135959160476391,10,2018-10-01
Andhra Pradesh,2018,November,-0.007843177461026585,11,2018-11-01
Andhra Pradesh,2018,December,-0.002859187080045622,12,2018-12-01
Andhra Pradesh,2019,January,0.000716075934644067,1,2019-01-01
Andhra Pradesh,2019,February,0.0021420929290538737,2,2019-02-01
Andhra Pradesh,2019,March,-0.0007125044832960725,3,2019-03-01
Andhra Pradesh,2019,April,-0.0014174346809729954,4,2019-04-01
Andhra Pradesh,2019,May,0.000703977501793851,5,2019-05-01
Andhra Pradesh,2019,June,0.006973528957500363,6,2019-06-01
Andhra Pradesh,2019,July,0.0,7,2019-07-01
Andhra Pradesh,2019,August,-0.007615128527252324,8,2019-08-01
Andhra Pradesh,2019,September,-0.009648593115831439,9,2019-09-01
Andhra Pradesh,2019,October,-0.010929070532190721,10,2019-10-01
Andhra Pradesh,2019,November,-0.007429956503783863,11,2019-11-01
Andhra Pradesh,2019,December,-0.0019966728763236574,12,2019-12-01
Andhra Pradesh,2020,January,-0.008692799640070525,1,2020-01-01
Andhra Pradesh,2020,February,-0.008757213256591179,2,2020-02-01
Andhra Pradesh,2020,March,-0.006752220117286711,3,2020-03-01
Andhra Pradesh,2020,April,-0.0082539202479186,4,2020-04-01
Andhra Pradesh,2020,May,0.015128484777427786,5,2020-05-01
Andhra Pradesh,2020,June,0.023438572972017013,6,2020-06-01
Andhra Pradesh,2020,July,0.006476706577989155,7,2020-07-01
Andhra Pradesh,2020,August,0.0025823126034731914,8,2020-08-01
Andhra Pradesh,2020,September,0.005737981953021887,9,2020-09-01
Andhra Pradesh,2020,October,0.011299555253933669,10,2020-10-01
Andhra Pradesh,2020,November,0.013129291441792645,11,2020-11-01
Andhra Pradesh,2020,December,0.0220065466806334,12,2020-12-01
Andhra Pradesh,2021,January,0.024645797206828135,1,2021-01-01
Andhra Pradesh,2021,February,0.025844489186764186,2,2021-02-01
Andhra Pradesh,2021,March,0.025190248828558914,3,2021-03-01
Andhra Pradesh,2021,April,0.024414358171286565,4,2021-04-01
Andhra Pradesh,2021,May,0.020975475986555026,5,2021-05-01
Andhra Pradesh,2021,June,0.019644585074263254,6,2021-06-01
Andhra Pradesh,2021,July,0.017084003057187047,7,2021-07-01
Andhra Pradesh,2021,August,0.02005536681334874,8,2021-08-01
Andhra Pradesh,2021,September,0.018215439891341667,9,2021-09-01
Andhra Pradesh,2021,October,0.01380159921598878,10,2021-10-01
Andhra Pradesh,2021,November,0.017246933601054337,11,2021-11-01
Andhra Pradesh,2021,December,0.023194616980467764,12,2021-12-01
Andhra Pradesh,2022,January,0.016163177375708493,1,2022-01-01
Andhra Pradesh,2022,February,0.01493902894850585,2,2022-02-01
Andhra Pradesh,2022,March,0.01890192129238244,3,2022-03-01
Andhra Pradesh,2022,April,0.02036730282443422,4,2022-04-01
Andhra Pradesh,2022,May,0.0349105551763742,5,2022-05-01
Andhra Pradesh,2022,June,0.0347316435160554,6,2022-06-01
Andhra Pradesh,2022,July,0.023369544569028733,7,2022-07-01
Andhra Pradesh,2022,August,0.017065260554187667,8,2022-08-01
Andhra Pradesh,2022,September,0.024233363940910913,9,2022-09-01
Andhra Pradesh,2022,October,0.02459598556371745,10,2022-10-01
Andhra Pradesh,2022,November,0.02683224138745466,11,2022-11-01
Andhra Pradesh,2022,December,0.03082339841582815,12,2022-12-01
Andhra Pradesh,2023,January,0.03233280531126592,1,2023-01-01
Andhra Pradesh,2023,February,0.029536836530019706,2,2023-02-01
Andhra Pradesh,2023,March,0.027276948562581893,3,2023-03-01
Andhra Pradesh,2023,April,0.024952777865252074,4,2023-04-01
Andhra Pradesh,2023,May,0.026991448542319496,5,2023-05-01
Andhra Pradesh,2023,June,0.035281814144639156,6,2023-06-01
Andhra Pradesh,2023,July,0.029616125406111138,7,2023-07-01
Andhra Pradesh,2023,August,0.02597548640326064,8,2023-08-01
Andhra Pradesh,2023,September,0.027853969976244564,9,2023-09-01
Andhra Pradesh,2023,October,0.02346774364965487,10,2023-10-01
Andhra Pradesh,2023,November,0.025438573638684403,11,2023-11-01
Andhra Pradesh,2023,December,0.029187532258640125,12,2023-12-01
Andhra Pradesh,2024,January,0.03131059697136429,1,2024-01-01
Andhra Pradesh,2024,February,0.034905711851867416,2,2024-02-01
Andhra Pradesh,2024,March,0.031260823671860116,3,2024-03-01
Andhra Pradesh,2024,April,0.03215033162876857,4,2024-04-01
Andhra Pradesh,2024,May,0.03764166292105209,5,2024-05-01
Andhra Pradesh,2024,June,0.04220904473948295,6,2024-06-01
Andhra Pradesh,2024,July,0.027595005945887152,7,2024-07-01
Andhra Pradesh,2024,August,0.019497795713267152,8,2024-08-01
Andhra Pradesh,2024,September,0.020892479668525255,9,2024-09-01
Andhra Pradesh,2024,October,0.022608348027593372,10,2024-10-01
Andhra Pradesh,2024,November,0.02114882449297628,11,2024-11-01
Andhra Pradesh,2024,December,0.02076549672123562,12,2024-12-01
Andhra Pradesh,2025,January,0.029548762131303974,1,2025-01-01
Assam,2011,January,-0.027181741422352523,1,2011-01-01
Assam,2011,February,-0.014815085785141235,2,2011-02-01
Assam,2011,March,-0.014815085785141235,3,2011-03-01
Assam,2011,April,-0.006756782462880473,4,2011-04-01
Assam,2011,May,-0.004464293128685348,5,2011-05-01
Assam,2011,June,-0.0011043623430531113,6,2011-06-01
Assam,2011,July,0.0,7,2011-07-01
Assam,2011,August,0.005379249119736862,8,2011-08-01
Assam,2011,September,0.006376217139276719,9,2011-09-01
Assam,2011,October,0.00630916919326463,10,2011-10-01
Assam,2011,November,0.0031463056893645813,11,2011-11-01
Assam,2011,December,0.006315810468124461,12,2011-12-01
Assam,2012,January,-0.0010520779508036426,1,2012-01-01
Assam,2012,February,0.0010465725706714224,2,2012-02-01
Assam,2012,March,-0.003116885640253031,3,2012-03-01
Assam,2012,April,0.0,4,2012-04-01
Assam,2012,May,0.008080852053939047,5,2012-05-01
Assam,2012,June,-0.0010025063496259534,6,2012-06-01
Assam,2012,July,0.001976285228211694,7,2012-07-01
Assam,2012,August,-0.003921573653181909,8,2012-08-01
Assam,2012,September,-0.002919710103334694,9,2012-09-01
Assam,2012,October,0.005774799493884153,10,2012-10-01
Assam,2012,November,0.0009583134418118533,11,2012-11-01
Assam,2012,December,-0.004791576009899323,12,2012-12-01
Assam,2013,January,-0.004791576009899323,1,2013-01-01
Assam,2013,February,-0.0076263477350639874,2,2013-02-01
Assam,2013,March,-0.004750602758598177,3,2013-03-01
Assam,2013,April,-0.015194974215071433,4,2013-04-01
Assam,2013,May,-0.012235446758838364,5,2013-05-01
Assam,2013,June,-0.01846774554584041,6,2013-06-01
Assam,2013,July,-0.01910017137341935,7,2013-07-01
Assam,2013,August,-0.01614384837135674,8,2013-08-01
Assam,2013,September,-0.00972168505090032,9,2013-09-01
Assam,2013,October,-0.0026166608911717404,10,2013-10-01
Assam,2013,November,0.002576214391773135,11,2013-11-01
Assam,2013,December,0.004357305368955622,12,2013-12-01
Assam,2014,January,0.008764297993588244,1,2014-01-01
Assam,2014,February,0.00701757265864611,2,2014-02-01
Assam,2014,March,0.006110887632799766,3,2014-03-01
Assam,2014,April,-0.0034812915925117593,4,2014-04-01
Assam,2014,May,-0.0034602110648958018,5,2014-05-01
Assam,2014,June,0.0017123291855130063,6,2014-06-01
Assam,2014,July,-0.0050462680676242044,7,2014-07-01
Assam,2014,August,-0.006672251609067814,8,2014-08-01
Assam,2014,September,0.006639028534809022,9,2014-09-01
Assam,2014,October,0.008291921473109198,10,2014-10-01
Assam,2014,November,0.004154555207147581,11,2014-11-01
Assam,2014,December,-0.005879899342879469,12,2014-12-01
Assam,2015,January,-0.01772946397756936,1,2015-01-01
Assam,2015,February,-0.012610507591929832,2,2015-02-01
Assam,2015,March,-0.014244061525920948,3,2015-03-01
Assam,2015,April,-0.008319515539557898,4,2015-04-01
Assam,2015,May,-0.0024701535820623732,5,2015-05-01
Assam,2015,June,-0.00488998529419149,6,2015-06-01
Assam,2015,July,-0.006493529310549029,7,2015-07-01
Assam,2015,August,-0.0064308903302903175,8,2015-08-01
Assam,2015,September,0.002389487397381096,9,2015-09-01
Assam,2015,October,0.004746844356219526,10,2015-10-01
Assam,2015,November,0.0015785322930490508,11,2015-11-01
Assam,2015,December,-0.0031771273746725726,12,2015-12-01
Assam,2016,January,-0.014354313451683254,1,2016-01-01
Assam,2016,February,-0.01117330059812538,2,2016-02-01
Assam,2016,March,-0.010371054265487345,3,2016-03-01
Assam,2016,April,-0.015835643661338494,4,2016-04-01
Assam,2016,May,-0.018838861696405473,5,2016-05-01
Assam,2016,June,-0.028061077350884922,6,2016-06-01
Assam,2016,July,-0.03098621257424572,7,2016-07-01
Assam,2016,August,-0.022368846283084665,8,2016-08-01
Assam,2016,September,-0.019283281659993712,9,2016-09-01
Assam,2016,October,-0.015337723983710028,10,2016-10-01
Assam,2016,November,-0.014587590732176636,11,2016-11-01
Assam,2016,December,-0.01779544058986371,12,2016-12-01
Assam,2017,January,-0.02565239767220806,1,2017-01-01
Assam,2017,February,-0.03506397387145643,2,2017-02-01
Assam,2017,March,-0.0349821912030972,3,2017-03-01
Assam,2017,April,-0.028628647631591342,4,2017-04-01
Assam,2017,May,-0.02465456156394108,5,2017-05-01
Assam,2017,June,-0.023765012641228545,6,2017-06-01
Assam,2017,July,-0.03256630086102774,7,2017-07-01
Assam,2017,August,-0.02543143789180391,8,2017-08-01
Assam,2017,September,-0.014903405502574962,9,2017-09-01
Assam,2017,October,-0.0133138061282283,10,2017-10-01
Assam,2017,November,-0.0058309203107924645,11,2017-11-01
Assam,2017,December,-0.0014587894636592935,12,2017-12-01
Assam,2018,January,-0.004392393591916566,1,2018-01-01
Assam,2018,February,-0.0058823699030670085,2,2018-02-01
Assam,2018,March,-0.0044052934679159605,3,2018-03-01
Assam,2018,April,-0.0029218428383641637,4,2018-04-01
Assam,2018,May,-0.0029069787913096334,5,2018-05-01
Assam,2018,June,-0.0036166404701880595,6,2018-06-01
Assam,2018,July,-0.004301081899390269,7,2018-07-01
Assam,2018,August,-0.0028530689824073363,8,2018-08-01
Assam,2018,September,0.004980444304145237,9,2018-09-01
Assam,2018,October,0.011307540975463048,10,2018-10-01
Assam,2018,November,0.02247285585205816,11,2018-11-01
Assam,2018,December,0.023281474822558046,12,2018-12-01
Assam,2019,January,0.021963334154518677,1,2019-01-01
Assam,2019,February,0.02051716823404881,2,2019-02-01
Assam,2019,March,0.017649593344110315,3,2019-03-01
Assam,2019,April,0.013366361503263313,4,2019-04-01
Assam,2019,May,0.016067408178564335,5,2019-05-01
Assam,2019,June,0.01320839501579485,6,2019-06-01
Assam,2019,July,0.017869891329566734,7,2019-07-01
Assam,2019,August,0.021153978853178934,8,2019-08-01
Assam,2019,September,0.030397477184370914,9,2019-09-01
Assam,2019,October,0.02681125745065671,10,2019-10-01
Assam,2019,November,0.02328006698158802,11,2019-11-01
Assam,2019,December,0.023654190897890004,12,2019-12-01
Assam,2020,January,0.021081149603121574,1,2020-01-01
Assam,2020,February,0.019920977494553682,2,2020-02-01
Assam,2020,March,0.016683736995035225,3,2020-03-01
Assam,2020,April,0.023694719359116156,4,2020-04-01
Assam,2020,May,0.047077124384461655,5,2020-05-01
Assam,2020,June,0.07241257756847652,6,2020-06-01
Assam,2020,July,0.054374960924958415,7,2020-07-01
Assam,2020,August,0.04857467014855743,8,2020-08-01
Assam,2020,September,0.04378435431469185,9,2020-09-01
Assam,2020,October,0.042638525446653475,10,2020-10-01
Assam,2020,November,0.0370641560228826,11,2020-11-01
Assam,2020,December,0.032523191705559285,12,2020-12-01
Assam,2021,January,0.024645797206828135,1,2021-01-01
Assam,2021,February,0.008267137704893734,2,2021-02-01
Assam,2021,March,0.004454350349380576,3,2021-03-01
Assam,2021,April,0.009460808504228702,4,2021-04-01
Assam,2021,May,0.014851758136026127,5,2021-05-01
Assam,2021,June,0.019644585074263254,6,2021-06-01
Assam,2021,July,0.019500922662725628,7,2021-07-01
Assam,2021,August,0.023658974316647097,8,2021-08-01
Assam,2021,September,0.028987536873252395,9,2021-09-01
Assam,2021,October,0.02859039285152498,10,2021-10-01
Assam,2021,November,0.026052391141399234,11,2021-11-01
Assam,2021,December,0.019661044399156502,12,2021-12-01
Assam,2022,January,0.019127899381237157,1,2022-01-01
Assam,2022,February,0.013158084577510998,2,2022-02-01
Assam,2022,March,0.015971945566052526,3,2022-03-01
Assam,2022,April,0.0163268932874292,4,2022-04-01
Assam,2022,May,0.01846561412112635,5,2022-05-01
Assam,2022,June,0.025172953924501584,6,2022-06-01
Assam,2022,July,0.03066679839297226,7,2022-07-01
Assam,2022,August,0.030510841263538424,8,2022-08-01
Assam,2022,September,0.02590234902929911,9,2022-09-01
Assam,2022,October,0.019613965848586545,10,2022-10-01
Assam,2022,November,0.020746468800886042,11,2022-11-01
Assam,2022,December,0.018607810647703893,12,2022-12-01
Assam,2023,January,0.010707343772557998,1,2023-01-01
Assam,2023,February,0.0045146803545268455,2,2023-02-01
Assam,2023,March,0.002817696989625418,3,2023-03-01
Assam,2023,April,0.0050406155451385715,4,2023-04-01
Assam,2023,May,0.008340331916218524,5,2023-05-01
Assam,2023,June,0.0027586224390789837,6,2023-06-01
Assam,2023,July,-0.0026874512278043383,7,2023-07-01
Assam,2023,August,0.0037523496185505323,8,2023-08-01
Assam,2023,September,0.01989847853513016,9,2023-09-01
Assam,2023,October,0.019241641216150462,10,2023-10-01
Assam,2023,November,0.01650290314443481,11,2023-11-01
Assam,2023,December,0.01761454670098228,12,2023-12-01
Assam,2024,January,0.017103570327014594,1,2024-01-01
Assam,2024,February,0.013365609283368052,2,2024-02-01
Assam,2024,March,0.01442718050832692,3,2024-03-01
Assam,2024,April,0.013301606070101002,4,2024-04-01
Assam,2024,May,0.0121791285680235,5,2024-05-01
Assam,2024,June,0.008377012338048218,6,2024-06-01
Assam,2024,July,0.011846648977747343,7,2024-07-01
Assam,2024,August,0.016953912377529967,8,2024-08-01
Assam,2024,September,0.014315172880763782,9,2024-09-01
Assam,2024,October,0.016129381929883557,10,2024-10-01
Assam,2024,November,0.013646913841181885,11,2024-11-01
Assam,2024,December,0.020264117919055025,12,2024-12-01
Assam,2025,January,0.02047154398018769,1,2025-01-01
Bihar,2011,January,0.0,1,2011-01-01
Bihar,2011,February,-0.0033994367014642535,2,2011-02-01
Bihar,2011,March,-0.0033994367014642535,3,2011-03-01
Bihar,2011,April,-0.012422519998557036,4,2011-04-01
Bihar,2011,May,-0.014582423294270619,5,2011-05-01
Bihar,2011,June,-0.008869237740779745,6,2011-06-01
Bihar,2011,July,0.0,7,2011-07-01
Bihar,2011,August,0.0010781672203457049,8,2011-08-01
Bihar,2011,September,0.0,9,2011-09-01
Bihar,2011,October,-0.004228336109521003,10,2011-10-01
Bihar,2011,November,-0.007380107297622729,11,2011-11-01
Bihar,2011,December,-0.005293818609715117,12,2011-12-01
Bihar,2012,January,-0.0052714934935123026,1,2012-01-01
Bihar,2012,February,-0.0073568382257080955,2,2012-02-01
Bihar,2012,March,-0.009379954129815182,3,2012-03-01
Bihar,2012,April,-0.005125587848812785,4,2012-04-01
Bihar,2012,May,-0.0040650462481695016,5,2012-05-01
Bihar,2012,June,0.0,6,2012-06-01
Bihar,2012,July,0.001976285228211694,7,2012-07-01
Bihar,2012,August,0.001955034835803282,8,2012-08-01
Bihar,2012,September,0.005813969865419821,9,2012-09-01
Bihar,2012,October,0.010561788051108856,10,2012-10-01
Bihar,2012,November,0.0076409158761787666,11,2012-11-01
Bihar,2012,December,0.006669867509106808,12,2012-12-01
Bihar,2013,January,0.010461341245369127,1,2013-01-01
Bihar,2013,February,0.014144507386165017,2,2013-02-01
Bihar,2013,March,0.014117881545784527,3,2013-03-01
Bihar,2013,April,0.0037629395295430967,4,2013-04-01
Bihar,2013,May,0.0,5,2013-05-01
Bihar,2013,June,-0.0009153318716883518,6,2013-06-01
Bihar,2013,July,0.005390848634876377,7,2013-07-01
Bihar,2013,August,0.009738899461866346,8,2013-08-01
Bihar,2013,September,0.026899669637636237,9,2013-09-01
Bihar,2013,October,0.03761127074578319,10,2013-10-01
Bihar,2013,November,0.0478479852086382,11,2013-11-01
Bihar,2013,December,0.03602447862132774,12,2013-12-01
Bihar,2014,January,0.027779564107075494,1,2014-01-01
Bihar,2014,February,0.025207766718704505,2,2014-02-01
Bihar,2014,March,0.030187717044321438,3,2014-03-01
Bihar,2014,April,0.02995517083578836,4,2014-04-01
Bihar,2014,May,0.03061463581960666,5,2014-05-01
Bihar,2014,June,0.03287274500057524,6,2014-06-01
Bihar,2014,July,0.03138160074116758,7,2014-07-01
Bihar,2014,August,0.024631787189664855,8,2014-08-01
Bihar,2014,September,0.03276296312462357,9,2014-09-01
Bihar,2014,October,0.03758612360005298,10,2014-10-01
Bihar,2014,November,0.036783877267414944,11,2014-11-01
Bihar,2014,December,0.02563182902628025,12,2014-12-01
Bihar,2015,January,0.02642598034529975,1,2015-01-01
Bihar,2015,February,0.020670434173567287,2,2015-02-01
Bihar,2015,March,0.01895400788367496,3,2015-03-01
Bihar,2015,April,0.01643422361337965,4,2015-04-01
Bihar,2015,May,0.010634047039922656,5,2015-05-01
Bihar,2015,June,0.015329061759114637,6,2015-06-01
Bihar,2015,July,0.02160948433285448,7,2015-07-01
Bihar,2015,August,0.031548357734926036,8,2015-08-01
Bihar,2015,September,0.04139599243135539,9,2015-09-01
Bihar,2015,October,0.03659419605222425,10,2015-10-01
Bihar,2015,November,0.026501940745506047,11,2015-11-01
Bihar,2015,December,0.023512054881722477,12,2015-12-01
Bihar,2016,January,0.022701561992056085,1,2016-01-01
Bihar,2016,February,0.023530497410193973,2,2016-02-01
Bihar,2016,March,0.02507968439702335,3,2016-03-01
Bihar,2016,April,0.020218418113192804,4,2016-04-01
Bihar,2016,May,0.016197808826657223,5,2016-05-01
Bihar,2016,June,0.01146363337275691,6,2016-06-01
Bihar,2016,July,0.014388737452099676,7,2016-07-01
Bihar,2016,August,0.022625399517978373,8,2016-08-01
Bihar,2016,September,0.023406127035056734,9,2016-09-01
Bihar,2016,October,0.024061311160116894,10,2016-10-01
Bihar,2016,November,0.022608348027593372,11,2016-11-01
Bihar,2016,December,0.02349482834775163,12,2016-12-01
Bihar,2017,January,0.018251457207362876,1,2017-01-01
Bihar,2017,February,0.013688426660577235,2,2017-02-01
Bihar,2017,March,0.012903404835907573,3,2017-03-01
Bihar,2017,April,0.008355536647932205,4,2017-04-01
Bihar,2017,May,0.0030395160178962044,5,2017-05-01
Bihar,2017,June,0.00453515516539138,6,2017-06-01
Bihar,2017,July,-0.0007454342499491062,7,2017-07-01
Bihar,2017,August,0.011017371816229193,8,2017-08-01
Bihar,2017,September,0.011033580121040387,9,2017-09-01
Bihar,2017,October,0.010961015841822963,10,2017-10-01
Bihar,2017,November,0.007962401821543175,11,2017-11-01
Bihar,2017,December,0.013753383637612693,12,2017-12-01
Bihar,2018,January,0.017379148491356133,1,2018-01-01
Bihar,2018,February,0.01455629777420775,2,2018-02-01
Bihar,2018,March,0.015988712695771845,3,2018-03-01
Bihar,2018,April,0.012323461504435862,4,2018-04-01
Bihar,2018,May,0.012261242681861795,5,2018-05-01
Bihar,2018,June,0.008626940635522828,6,2018-06-01
Bihar,2018,July,0.0071276139242328895,7,2018-07-01
Bihar,2018,August,0.009922122506315745,8,2018-08-01
Bihar,2018,September,0.016973533379705863,9,2018-09-01
Bihar,2018,October,0.02526450165948191,10,2018-10-01
Bihar,2018,November,0.034895375850615196,11,2018-11-01
Bihar,2018,December,0.031614856381702694,12,2018-12-01
Bihar,2019,January,0.014930956368362835,1,2019-01-01
Bihar,2019,February,0.0021420929290538737,2,2019-02-01
Bihar,2019,March,-0.004282661792001541,3,2019-03-01
Bihar,2019,April,-0.011396134730869534,4,2019-04-01
Bihar,2019,May,-0.01632979133834489,5,2019-05-01
Bihar,2019,June,-0.017649593344110315,6,2019-06-01
Bihar,2019,July,-0.013966707481708696,7,2019-07-01
Bihar,2019,August,-0.013190055858169458,8,2019-08-01
Bihar,2019,September,-0.013117205681235866,9,2019-09-01
Bihar,2019,October,-0.007500887538122392,10,2019-10-01
Bihar,2019,November,-0.004721762566904708,11,2019-11-01
Bihar,2019,December,0.0006646726731904806,12,2019-12-01
Bihar,2020,January,-0.0019993342214821297,1,2020-01-01
Bihar,2020,February,-0.011467242015457124,2,2020-02-01
Bihar,2020,March,-0.01559882425758019,3,2020-03-01
Bihar,2020,April,-0.0279467283957322,4,2020-04-01
Bihar,2020,May,-0.004564323370385814,5,2020-05-01
Bihar,2020,June,-0.01794664319083683,6,2020-06-01
Bihar,2020,July,-0.015717415895410092,7,2020-07-01
Bihar,2020,August,-0.00974350027252946,8,2020-08-01
Bihar,2020,September,0.0012779554454915854,9,2020-09-01
Bihar,2020,October,0.015037877364540542,10,2020-10-01
Bihar,2020,November,0.02178735418490696,11,2020-11-01
Bihar,2020,December,0.008860817468130833,12,2020-12-01
Bihar,2021,January,-0.014175495101360625,1,2021-01-01
Bihar,2021,February,-0.01739174271186883,2,2021-02-01
Bihar,2021,March,-0.02192221898315161,3,2021-03-01
Bihar,2021,April,-0.02827951947861873,4,2021-04-01
Bihar,2021,May,-0.02909756199576652,5,2021-05-01
Bihar,2021,June,-0.019405929797609467,6,2021-06-01
Bihar,2021,July,-0.01926123541367719,7,2021-07-01
Bihar,2021,August,-0.017337895605330722,8,2021-08-01
Bihar,2021,September,-0.010471299867295336,9,2021-09-01
Bihar,2021,October,-0.006668712195037507,10,2021-10-01
Bihar,2021,November,0.0005997001678981206,11,2021-11-01
